"AnimalID","GroupID","Location","TrappingPeriod","DateofCapture","GroupSize","Sex","weight","Rainfall","firstcapturedate","censor","Time.days","Time.years","statecode","state"
"L14F030","Lonely 14","Lonely",7,"31/05/2017",13,"Female",65,75.0055436,2017-05-30,NA,0,0,"ingroupnonbreeder",1
"L14F030","Lonely 14","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2017-05-30,99,64,0.17522245,"ingroupnonbreeder",99
"L14F031","Lonely 14","Lonely",7,"01/06/2017",13,"Female",49,75.0055436,2017-05-30,NA,0,0,"ingroupnonbreeder",1
"L14F031","Lonely 14","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2017-05-30,99,64,0.17522245,"ingroupnonbreeder",99
"L15F003","Lonely 15","Lonely",3,"10/10/2014",3,"Female",18,12.20183183,2014-10-09,NA,0,0,"ingroupnonbreeder",1
"L15F003","Lonely 15","Lonely",4,"23/03/2015",3,"Female",58,108.703723,2014-10-09,NA,165,0.45174538,"ingroupnonbreeder",1
"L15F003","Lonely 15","Lonely",5,"26/02/2016",7,"Female",102,111.7311443,2014-10-09,NA,505,1.382614648,"ingroupnonbreeder",1
"L15F003",NA,"Lonely",NA,"09/09/2016",7,NA,NA,NA,2014-10-09,NA,701,1.919233402,"Disappeared",2
"L15F005","Lonely 15","Lonely",5,"25/02/2016",7,"Female",39,111.7311443,2016-02-24,NA,0,0,"ingroupnonbreeder",1
"L15F005","Lonely 15","Lonely",6,"09/09/2016",8,"Female",88,4.678070845,2016-02-24,NA,198,0.542094456,"ingroupnonbreeder",1
"L15F005","Lonely 15","Lonely",7,"05/06/2017",10,"Female",101,52.75207139,2016-02-24,NA,467,1.278576318,"ingroupnonbreeder",1
"L15F005","Lonely 15","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2016-02-24,99,525,1.437371663,"ingroupnonbreeder",99
"L15F006","Lonely 15","Lonely",5,"27/02/2016",7,"Female",41,111.7311443,2016-02-24,NA,0,0,"ingroupnonbreeder",1
"L15F006","Lonely 15","Lonely",6,"09/09/2016",8,"Female",87,4.678070845,2016-02-24,NA,198,0.542094456,"ingroupnonbreeder",1
"L15F006","Lonely 15","Lonely",7,"05/06/2017",10,"Female",89,52.75207139,2016-02-24,NA,467,1.278576318,"ingroupnonbreeder",1
"L15F006","Lonely 15","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2016-02-24,99,525,1.437371663,"ingroupnonbreeder",99
"L15F008","Lonely 15","Lonely",6,"09/09/2016",8,"Female",50,4.678070845,2016-09-09,NA,0,0,"ingroupnonbreeder",1
"L15F008","Lonely 15","Lonely",7,"05/06/2017",10,"Female",82,52.75207139,2016-09-09,NA,269,0.736481862,"ingroupnonbreeder",1
"L15F008","Lonely 15","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2016-09-09,99,327,0.895277207,"ingroupnonbreeder",99
"L15F009","Lonely 15","Lonely",6,"09/09/2016",8,"Female",53,4.678070845,2016-09-09,NA,0,0,"ingroupnonbreeder",1
"L15F009","Lonely 15","Lonely",7,"05/06/2017",10,"Female",82,52.75207139,2016-09-09,NA,269,0.736481862,"ingroupnonbreeder",1
"L15F009","Lonely 15","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2016-09-09,99,327,0.895277207,"ingroupnonbreeder",99
"L16F004","Lonely 16","Lonely",3,"11/10/2014",8,"Female",16,12.20183183,2014-10-09,NA,0,0,"ingroupnonbreeder",1
"L16F004",NA,"Lonely",NA,"29/01/2015",8,NA,NA,NA,2014-10-09,NA,112,0.306639288,"Disappeared",2
"L16F006","Lonely 16","Lonely",3,"11/10/2014",8,"Female",17,12.20183183,2014-10-09,NA,0,0,"ingroupnonbreeder",1
"L16F006",NA,"Lonely",NA,"29/01/2015",8,NA,NA,NA,2014-10-09,NA,112,0.306639288,"Disappeared",2
"L16F007","Lonely 16","Lonely",3,"11/10/2014",8,"Female",21,12.20183183,2014-10-09,NA,0,0,"ingroupnonbreeder",1
"L16F007","Lonely 25","Lonely",6,"22/09/2016",3,"Female",131,4.678070845,2014-10-09,NA,714,1.954825462,"Disappeared",2
"L16F008","Lonely 16","Lonely",6,"16/09/2016",9,"Female",72,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder",1
"L16F008","Lonely 16","Lonely",7,"27/06/2017",12,"Female",97,52.75207139,2016-09-16,NA,284,0.777549624,"ingroupnonbreeder",1
"L16F008","Lonely 16","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2016-09-16,99,320,0.876112252,"ingroupnonbreeder",99
"L16F009","Lonely 16","Lonely",6,"16/09/2016",9,"Female",66,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder",1
"L16F009","Lonely 16","Lonely",7,"28/06/2017",12,"Female",87,52.75207139,2016-09-16,NA,285,0.780287474,"ingroupnonbreeder",1
"L16F009","Lonely 16","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2016-09-16,99,320,0.876112252,"ingroupnonbreeder",99
"L16F013","Lonely 16","Lonely",6,"17/09/2016",9,"Female",36,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder",1
"L16F013","Lonely 16","Lonely",7,"28/06/2017",12,"Female",82,52.75207139,2016-09-16,NA,285,0.780287474,"ingroupnonbreeder",1
"L16F013","Lonely 16","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2016-09-16,99,320,0.876112252,"ingroupnonbreeder",99
"L16F016","Lonely 16","Lonely",7,"28/06/2017",12,"Female",48,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder",1
"L16F016","Lonely 16","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder",99
"L18F003","Lonely 18","Lonely",2,"13/03/2014",14,"Female",73,189.4909852,2014-03-11,NA,0,0,"ingroupnonbreeder",1
"L18F003",NA,"Lonely",NA,"16/09/2014",14,NA,NA,NA,2014-03-11,NA,189,0.517453799,"Disappeared",2
"L18F007","Lonely 18","Lonely",2,"14/03/2014",14,"Female",73,189.4909852,2014-03-11,NA,0,0,"ingroupnonbreeder",1
"L18F007","Lonely 18","Lonely",3,"30/09/2014",9,"Female",83,5.448128916,2014-03-11,NA,203,0.55578371,"ingroupnonbreeder",1
"L18F007","Lonely 18","Lonely",5,"01/03/2016",5,"Female",109,111.7311443,2014-03-11,NA,721,1.973990418,"ingroupnonbreeder",1
"L18F007",NA,"Lonely",NA,"09/09/2016",5,NA,NA,NA,2014-03-11,NA,913,2.499657769,"Disappeared",2
"L18F008","Lonely 18","Lonely",2,"14/03/2014",14,"Female",65,189.4909852,2014-03-11,NA,0,0,"ingroupnonbreeder",1
"L18F008","Lonely 18","Lonely",3,"01/10/2014",9,"Female",83,5.448128916,2014-03-11,NA,204,0.558521561,"ingroupnonbreeder",1
"L18F008","Lonely 18","Lonely",5,"04/03/2016",5,"Female",97,111.7311443,2014-03-11,NA,724,1.98220397,"ingroupnonbreeder",1
"L18F008","Lonely 18","Lonely",6,"16/09/2016",3,"Female",103,4.678070845,2014-03-11,NA,920,2.518822724,"ingroupnonbreeder",1
"L18F008","Lonely 18","Lonely",7,"27/06/2017",7,"Female",101,52.75207139,2014-03-11,NA,1204,3.296372348,"ingroupnonbreeder",1
"L18F008","Lonely 18","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2014-03-11,99,1240,3.394934976,"ingroupnonbreeder",99
"L18F009","Lonely 18","Lonely",2,"15/03/2014",14,"Female",78,189.4909852,2014-03-11,NA,0,0,"ingroupnonbreeder",1
"L18F009","Lonely 18","Lonely",3,"01/10/2014",9,"Female",85,5.448128916,2014-03-11,NA,204,0.558521561,"ingroupnonbreeder",1
"L18F009",NA,"Lonely",NA,"29/01/2015",9,NA,NA,NA,2014-03-11,NA,324,0.887063655,"Disappeared",2
"L18F011","Lonely 18","Lonely",2,"16/03/2014",14,"Female",59,189.4909852,2014-03-11,NA,0,0,"ingroupnonbreeder",1
"L18F011",NA,"Lonely",NA,"16/09/2014",14,NA,NA,NA,2014-03-11,NA,189,0.517453799,"Disappeared",2
"L18F016","Lonely 18","Lonely",7,"27/06/2017",7,"Female",67,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder",1
"L18F016","Lonely 18","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder",99
"L19F002","Lonely 19","Lonely",7,"14/07/2017",3,"Female",37,2.493346736,2017-07-13,NA,0,0,"ingroupnonbreeder",1
"L19F002","Lonely 19","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2017-07-13,99,20,0.054757016,"ingroupnonbreeder",99
"L20F014","Lonely 20","Lonely",7,"21/07/2017",10,"Female",43,2.493346736,2017-07-20,NA,0,0,"ingroupnonbreeder",1
"L20F014","Lonely 20","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2017-07-20,99,13,0.03559206,"ingroupnonbreeder",99
"L26F010","Lonely 26","Lonely",6,"08/10/2016",10,"Female",23,7.862713041,2016-10-06,NA,0,0,"ingroupnonbreeder",1
"L26F010","Lonely 26","Lonely",7,"16/07/2017",10,"Female",89,2.493346736,2016-10-06,NA,283,0.774811773,"ingroupnonbreeder",1
"L26F010","Lonely 26","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2016-10-06,99,300,0.821355236,"ingroupnonbreeder",99
"L40F001","Lonely 66","Lonely",2,"10/03/2014",6,"Female",71,189.4909852,2014-03-09,NA,0,0,"ingroupnonbreeder",1
"L40F001",NA,"Lonely",NA,"16/09/2014",6,NA,NA,NA,2014-03-09,NA,191,0.5229295,"Disappeared",2
"L40F004","Lonely 66","Lonely",2,"11/03/2014",6,"Female",29,189.4909852,2014-03-09,NA,0,0,"ingroupnonbreeder",1
"L40F004",NA,"Lonely",NA,"16/09/2014",6,NA,NA,NA,2014-03-09,NA,191,0.5229295,"Disappeared",2
"L40F005","Lonely 66","Lonely",2,"11/03/2014",6,"Female",79,189.4909852,2014-03-09,NA,0,0,"ingroupnonbreeder",1
"L40F005",NA,"Lonely",NA,"16/09/2014",6,NA,NA,NA,2014-03-09,NA,191,0.5229295,"Disappeared",2
"L40F006","Lonely 66","Lonely",2,"12/03/2014",6,"Female",27,189.4909852,2014-03-09,NA,0,0,"ingroupnonbreeder",1
"L40F006","Lonely 40","Lonely",6,"23/09/2016",10,"Female",145,4.678070845,2014-03-09,NA,929,2.543463381,"Disappeared",2
"L40F014","Lonely 40","Lonely",6,"23/09/2016",10,"Female",67,4.678070845,2016-09-22,NA,0,0,"ingroupnonbreeder",1
"L40F014","Lonely 40","Lonely",7,"21/06/2017",12,"Female",87,52.75207139,2016-09-22,NA,272,0.744695414,"ingroupnonbreeder",1
"L40F014","Lonely 40","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2016-09-22,99,314,0.859685147,"ingroupnonbreeder",99
"L40F016","Lonely 40","Lonely",7,"22/06/2017",12,"Female",42,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder",1
"L40F016","Lonely 40","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder",99
"L46F005","Lonely 46","Lonely",2,"02/04/2014",7,"Female",53,189.4909852,2014-03-31,NA,0,0,"ingroupnonbreeder",1
"L46F005",NA,"Lonely",NA,"16/09/2014",7,NA,NA,NA,2014-03-31,NA,169,0.462696783,"Disappeared",2
"L46F010","Lonely 46","Lonely",5,"29/02/2016",10,"Female",51,111.7311443,2016-02-29,NA,0,0,"ingroupnonbreeder",1
"L46F010","Lonely 46","Lonely",6,"17/09/2016",10,"Female",93,4.678070845,2016-02-29,NA,201,0.550308008,"ingroupnonbreeder",1
"L46F010","Lonely 33","Lonely",7,"21/07/2017",1,"Female",104,2.493346736,2016-02-29,NA,508,1.3908282,"Disappeared",2
"L46F011","Lonely 46","Lonely",5,"01/03/2016",10,"Female",53,111.7311443,2016-02-29,NA,0,0,"ingroupnonbreeder",1
"L46F011","Lonely 46","Lonely",6,"16/09/2016",10,"Female",92,4.678070845,2016-02-29,NA,200,0.547570157,"ingroupnonbreeder",1
"L46F011","Lonely 46","Lonely",7,"27/06/2017",12,"Female",103,52.75207139,2016-02-29,NA,484,1.325119781,"ingroupnonbreeder",1
"L46F011","Lonely 46","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2016-02-29,99,520,1.423682409,"ingroupnonbreeder",99
"L46F012","Lonely 46","Lonely",5,"01/03/2016",10,"Female",54,111.7311443,2016-02-29,NA,0,0,"ingroupnonbreeder",1
"L46F012","Lonely 46","Lonely",6,"16/09/2016",10,"Female",99,4.678070845,2016-02-29,NA,200,0.547570157,"ingroupnonbreeder",1
"L46F012",NA,"Lonely",NA,"30/05/2017",10,NA,NA,NA,2016-02-29,NA,456,1.248459959,"Disappeared",2
"L46F017","Lonely 46","Lonely",6,"16/09/2016",10,"Female",68,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder",1
"L46F017","Lonely 46","Lonely",7,"27/06/2017",12,"Female",85,52.75207139,2016-09-16,NA,284,0.777549624,"ingroupnonbreeder",1
"L46F017","Lonely 46","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2016-09-16,99,320,0.876112252,"ingroupnonbreeder",99
"L46F020","Lonely 46","Lonely",7,"27/06/2017",12,"Female",43,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder",1
"L46F020","Lonely 46","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder",99
"L46F022","Lonely 46","Lonely",7,"29/06/2017",12,"Female",77,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder",1
"L46F022","Lonely 46","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder",99
"L46F023","Lonely 46","Lonely",7,"29/06/2017",12,"Female",75,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder",1
"L46F023","Lonely 46","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder",99
"L46F024","Lonely 46","Lonely",7,"01/07/2017",12,"Female",46,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder",1
"L46F024","Lonely 46","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder",99
"L48F006","Lonely 48","Lonely",7,"22/06/2017",11,"Female",55,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder",1
"L48F006","Lonely 48","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder",99
"L48F008","Lonely 48","Lonely",7,"22/06/2017",11,"Female",77,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder",1
"L48F008","Lonely 48","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder",99
"L48F010","Lonely 48","Lonely",7,"23/06/2017",11,"Female",60,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder",1
"L48F010","Lonely 48","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder",99
"L49F005","Lonely 49","Lonely",6,"16/09/2016",10,"Female",43,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder",1
"L49F005",NA,"Lonely",NA,"30/05/2017",10,NA,NA,NA,2016-09-16,NA,256,0.700889802,"Disappeared",2
"L49F010","Lonely 49","Lonely",6,"17/09/2016",10,"Female",38,4.678070845,2016-09-16,NA,0,0,"ingroupnonbreeder",1
"L49F010",NA,"Lonely",NA,"30/05/2017",10,NA,NA,NA,2016-09-16,NA,256,0.700889802,"Disappeared",2
"L62F001","Lonely 62","Lonely",5,"09/02/2016",6,"Female",58,111.7311443,2016-02-08,NA,0,0,"ingroupnonbreeder",1
"L62F001","Lonely 62","Lonely",6,"09/09/2016",6,"Female",102,4.678070845,2016-02-08,NA,214,0.585900068,"ingroupnonbreeder",1
"L62F001",NA,"Lonely",NA,"30/05/2017",6,NA,NA,NA,2016-02-08,NA,477,1.305954825,"Disappeared",2
"L62F002","Lonely 62","Lonely",5,"09/02/2016",6,"Female",33,111.7311443,2016-02-08,NA,0,0,"ingroupnonbreeder",1
"L62F002","Lonely 62","Lonely",6,"09/09/2016",6,"Female",95,4.678070845,2016-02-08,NA,214,0.585900068,"ingroupnonbreeder",1
"L62F002","Lonely 62","Lonely",7,"05/06/2017",6,"Female",111,52.75207139,2016-02-08,NA,483,1.32238193,"ingroupnonbreeder",1
"L62F002","Lonely 62","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2016-02-08,99,541,1.481177276,"ingroupnonbreeder",99
"L62F005","Lonely 62","Lonely",7,"05/06/2017",6,"Female",46,52.75207139,2017-06-05,NA,0,0,"ingroupnonbreeder",1
"L62F005","Lonely 62","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2017-06-05,99,58,0.158795346,"ingroupnonbreeder",99
"L62M004","Lonely 62","Lonely",5,"10/02/2016",6,"Female",31,111.7311443,2016-02-08,NA,0,0,"ingroupnonbreeder",1
"L62M004","Lonely 62","Lonely",6,"10/09/2016",6,"Female",69,4.678070845,2016-02-08,NA,215,0.588637919,"ingroupnonbreeder",1
"L62M004",NA,"Lonely",NA,"30/05/2017",6,NA,NA,NA,2016-02-08,NA,477,1.305954825,"Disappeared",2
"L65F002","Lonely 65","Lonely",7,"13/07/2017",3,"Female",69,2.493346736,2017-07-13,NA,0,0,"ingroupnonbreeder",1
"L65F002","Lonely 65","Lonely",NA,"02/08/2017",NA,NA,NA,1.34743409,2017-07-13,99,20,0.054757016,"ingroupnonbreeder",99
"KR10M002","Kuruman 10","KRR",1,"01/12/2013",4,"Male",45,16.18844808,2013-11-30,NA,0,0,"ingroupnonbreeder",1
"KR10M002","Kuruman 10","KRR",2,"27/07/2014",5,"Male",92,15.72555258,2013-11-30,NA,239,0.654346338,"ingroupnonbreeder",1
"KR10M002","Kuruman 10","KRR",3,"17/02/2015",5,"Male",103,60.89109671,2013-11-30,NA,444,1.215605749,"ingroupnonbreeder",1
"KR10M002","Kuruman 10","KRR",9,"17/03/2018",17,"Male",105,121.7158381,2013-11-30,NA,1568,4.292950034,"ingroupnonbreeder",1
"KR10M002",NA,"KRR",NA,"14/09/2018",NA,"Male",NA,NA,2013-11-30,NA,1749,4.788501027,"Disappeared",2
"KR10M006","Kuruman 10","KRR",2,"28/07/2014",5,"Male",29,15.72555258,2014-07-27,NA,0,0,"ingroupnonbreeder",1
"KR10M006","Kuruman 10","KRR",3,"16/02/2015",5,"Male",82,60.89109671,2014-07-27,NA,204,0.558521561,"ingroupnonbreeder",1
"KR10M006","Kuruman 10","KRR",4,"07/10/2015",5,"Male",121,7.452079085,2014-07-27,NA,437,1.196440794,"ingroupnonbreeder",1
"KR10M006","Kuruman 10","KRR",5,"26/04/2016",10,"Male",146,116.8075972,2014-07-27,NA,639,1.749486653,"ingroupnonbreeder",1
"KR10M006","Kuruman 33","KRR",7,"06/03/2017",2,"Male",191,198.1155283,2014-07-27,NA,953,2.6091718,"Disappeared",2
"KR10M007","Kuruman 10","KRR",4,"07/10/2015",5,"Male",57,7.452079085,2015-10-07,NA,0,0,"ingroupnonbreeder",1
"KR10M007","Kuruman 10","KRR",5,"26/04/2016",10,"Male",101,116.8075972,2015-10-07,NA,202,0.553045859,"ingroupnonbreeder",1
"KR10M007","Kuruman 8","KRR",7,"07/02/2017",12,"Male",182,209.6293089,2015-10-07,NA,489,1.338809035,"Disappeared",2
"KR10M009","Kuruman 10","KRR",5,"26/04/2016",10,"Male",76,116.8075972,2016-04-25,NA,0,0,"ingroupnonbreeder",1
"KR10M009",NA,"KRR",NA,"25/07/2016",NA,"Male",NA,NA,2016-04-25,NA,91,0.249144422,"Disappeared",2
"KR10M011","Kuruman 10","KRR",5,"27/04/2016",10,"Male",74,116.8075972,2016-04-25,NA,0,0,"ingroupnonbreeder",1
"KR10M011",NA,"KRR",NA,"25/07/2016",NA,"Male",NA,NA,2016-04-25,NA,91,0.249144422,"Disappeared",2
"KR10M012","Kuruman 10","KRR",5,"26/04/2016",10,"Male",23,116.8075972,2016-04-25,NA,0,0,"ingroupnonbreeder",1
"KR10M012",NA,"KRR",NA,"25/07/2016",NA,"Male",NA,NA,2016-04-25,NA,91,0.249144422,"Disappeared",2
"KR10M013","Kuruman 10","KRR",7,"20/02/2017",11,"Male",97,209.6293089,2017-02-20,NA,0,0,"ingroupnonbreeder",1
"KR10M013","Kuruman 34","KRR",7,"04/05/2017",2,"Male",127,165.7772941,2017-02-20,NA,73,0.199863107,"Disappeared",2
"KR10M016","Kuruman 10","KRR",7,"21/02/2017",11,"Male",93,209.6293089,2017-02-20,NA,0,0,"ingroupnonbreeder",1
"KR10M016","Kuruman 10","KRR",8,"19/08/2017",12,"Male",118,1.34743409,2017-02-20,NA,180,0.492813142,"ingroupnonbreeder",1
"KR10M016","Kuruman 10","KRR",9,"18/03/2018",17,"Male",147,121.7158381,2017-02-20,NA,391,1.070499658,"ingroupnonbreeder",1
"KR10M016","Kuruman 10","KRR",10,"03/10/2018",16,"Male",131,11.76823613,2017-02-20,NA,590,1.615331964,"ingroupnonbreeder",1
"KR10M016","Kuruman 10","KRR",11,"13/03/2019",20,"Male",146,69.35182863,2017-02-20,NA,751,2.056125941,"ingroupnonbreeder",1
"KR10M016","Kuruman 10","KRR",12,"09/09/2019",19,"Male",119,0.397720048,2017-02-20,NA,931,2.548939083,"ingroupnonbreeder",1
"KR10M016",NA,"KRR",NA,"05/03/2020",NA,"Male",NA,NA,2017-02-20,NA,1109,3.036276523,"Disappeared",2
"KR10M018","Kuruman 10","KRR",7,"21/02/2017",11,"Male",48,209.6293089,2017-02-20,NA,0,0,"ingroupnonbreeder",1
"KR10M018","Kuruman 10","KRR",8,"19/08/2017",12,"Male",92,1.34743409,2017-02-20,NA,180,0.492813142,"ingroupnonbreeder",1
"KR10M018","Kuruman 10","KRR",9,"18/03/2018",17,"Male",143,121.7158381,2017-02-20,NA,391,1.070499658,"ingroupnonbreeder",1
"KR10M018",NA,"KRR",NA,"14/09/2018",NA,"Male",NA,NA,2017-02-20,NA,571,1.563312799,"Disappeared",2
"KR10M019","Kuruman 10","KRR",7,"22/02/2017",11,"Male",92,209.6293089,2017-02-20,NA,0,0,"ingroupnonbreeder",1
"KR10M019","Kuruman 10","KRR",8,"19/08/2017",12,"Male",134,1.34743409,2017-02-20,NA,180,0.492813142,"ingroupnonbreeder",1
"KR10M019","Kuruman 10","KRR",9,"17/03/2018",17,"Male",174,121.7158381,2017-02-20,NA,390,1.067761807,"ingroupnonbreeder",1
"KR10M019","Kuruman 42","KRR",10,"16/10/2018",3,"Male",181,11.76823613,2017-02-20,NA,603,1.650924025,"Disappeared",2
"KR10M020","Kuruman 10","KRR",7,"23/02/2017",11,"Male",83,209.6293089,2017-02-20,NA,0,0,"ingroupnonbreeder",1
"KR10M020","Kuruman 10","KRR",8,"22/08/2017",12,"Male",123,1.34743409,2017-02-20,NA,183,0.501026694,"ingroupnonbreeder",1
"KR10M020","Kuruman 10","KRR",9,"18/03/2018",17,"Male",170,121.7158381,2017-02-20,NA,391,1.070499658,"ingroupnonbreeder",1
"KR10M020",NA,"KRR",NA,"14/09/2018",NA,"Male",NA,NA,2017-02-20,NA,571,1.563312799,"Disappeared",2
"KR10M021","Kuruman 10","KRR",7,"23/02/2017",11,"Male",75,209.6293089,2017-02-20,NA,0,0,"ingroupnonbreeder",1
"KR10M021","Kuruman 10","KRR",8,"19/08/2017",12,"Male",130,1.34743409,2017-02-20,NA,180,0.492813142,"ingroupnonbreeder",1
"KR10M021","Kuruman 10","KRR",9,"17/03/2018",17,"Male",177,121.7158381,2017-02-20,NA,390,1.067761807,"ingroupnonbreeder",1
"KR10M021",NA,"KRR",NA,"14/09/2018",NA,"Male",NA,NA,2017-02-20,NA,571,1.563312799,"Disappeared",2
"KR10M023","Kuruman 10","KRR",8,"21/08/2017",12,"Male",52,1.34743409,2017-08-19,NA,0,0,"ingroupnonbreeder",1
"KR10M023","Kuruman 10","KRR",9,"18/03/2018",17,"Male",113,121.7158381,2017-08-19,NA,211,0.577686516,"ingroupnonbreeder",1
"KR10M023","Kuruman 10","KRR",10,"05/10/2018",16,"Male",140,11.76823613,2017-08-19,NA,412,1.127994524,"ingroupnonbreeder",1
"KR10M023","Kuruman 10","KRR",11,"13/03/2019",20,"Male",143,69.35182863,2017-08-19,NA,571,1.563312799,"ingroupnonbreeder",1
