AnimalID,GroupID,Location,TrappingPeriod,DateofCapture,CaptureStart,GroupSize,Sex,weight,firstcapturedate,PairedFemales,DatePairedTreated,censor,Time.days,Time.years,statecode
KR33F005,Kuruman 33,KRR,13,15/04/2020,15/04/2020,6,Female,71,15/04/2019,no,NA,NA,366,1.002053388,femalenonbreeder
KR33F005,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,15/04/2019,no,NA,99,413,1.130732375,femalenonbreeder
KR34F004,Kuruman 34,KRR,11,06/04/2019,06/04/2019,7,Female,59,06/04/2019,no,NA,NA,0,0,femalenonbreeder
KR34F004,NA,KRR,NA,09/09/2019,09/09/2019,NA,Female,NA,06/04/2019,no,NA,NA,156,0.427104723,Dead
KR34F005,Kuruman 34,KRR,11,08/04/2019,06/04/2019,7,Female,64,08/04/2019,no,NA,NA,0,0,femalenonbreeder
KR34F005,Kuruman 34,KRR,12,09/09/2019,09/09/2019,8,Female,68,08/04/2019,no,NA,NA,154,0.421629021,femalenonbreeder
KR34F005,Kuruman 34,KRR,13,01/04/2020,31/03/2020,8,Female,79,08/04/2019,no,NA,NA,359,0.982888433,femalenonbreeder
KR34F005,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,08/04/2019,no,NA,99,420,1.149897331,femalenonbreeder
KR34F006,Kuruman 34,KRR,12,11/09/2019,09/09/2019,8,Female,70,11/09/2019,no,NA,NA,0,0,femalenonbreeder
KR34F006,Kuruman 34,KRR,13,02/04/2020,31/03/2020,8,Female,78,11/09/2019,no,NA,NA,204,0.558521561,femalenonbreeder
KR34F006,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,11/09/2019,no,NA,99,264,0.722792608,femalenonbreeder
KR34F007,Kuruman 34,KRR,12,12/09/2019,09/09/2019,8,Female,63,12/09/2019,no,NA,NA,0,0,femalenonbreeder
KR34F007,Kuruman 34,KRR,13,01/04/2020,31/03/2020,8,Female,77,12/09/2019,no,NA,NA,202,0.553045859,femalenonbreeder
KR34F007,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,12/09/2019,no,NA,99,263,0.720054757,femalenonbreeder
KR35F001,Kuruman 35,KRR,11,04/04/2019,04/04/2019,5,Female,55,04/04/2019,no,NA,NA,0,0,femalenonbreeder
KR35F001,Kuruman 35,KRR,12,06/10/2019,06/10/2019,7,Female,79,04/04/2019,no,NA,NA,185,0.506502396,femalenonbreeder
KR35F001,NA,KRR,NA,05/03/2020,05/03/2020,NA,Female,NA,04/04/2019,no,NA,NA,336,0.919917864,Dead
KR35F003,Kuruman 35,KRR,11,05/04/2019,04/04/2019,5,Female,42,05/04/2019,no,NA,NA,0,0,femalenonbreeder
KR35F003,Kuruman 35,KRR,12,06/10/2019,06/10/2019,7,Female,71,05/04/2019,no,NA,NA,184,0.503764545,femalenonbreeder
KR35F003,Kuruman 35,KRR,13,13/04/2020,13/04/2020,9,Female,80,05/04/2019,no,NA,NA,374,1.023956194,femalenonbreeder
KR35F003,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,05/04/2019,no,NA,99,423,1.158110883,femalenonbreeder
KR35F004,Kuruman 35,KRR,12,06/10/2019,06/10/2019,7,Female,24,06/10/2019,no,NA,NA,0,0,femalenonbreeder
KR35F004,Kuruman 35,KRR,13,13/04/2020,13/04/2020,9,Female,72,06/10/2019,no,NA,NA,190,0.52019165,femalenonbreeder
KR35F004,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,06/10/2019,no,NA,99,239,0.654346338,femalenonbreeder
KR35F006,Kuruman 35,KRR,13,13/04/2020,13/04/2020,9,Female,50,13/04/2020,no,NA,NA,0,0,femalenonbreeder
KR35F006,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,13/04/2020,no,NA,99,49,0.134154689,femalenonbreeder
KR36F003,Kuruman 36,KRR,7,08/05/2017,08/05/2017,14,Female,77,08/05/2017,no,NA,NA,0,0,femalenonbreeder
KR36F003,Kuruman 36,KRR,8,10/10/2017,09/10/2017,14,Female,93,08/05/2017,no,NA,NA,155,0.424366872,femalenonbreeder
KR36F003,Kuruman 36,KRR,9,18/04/2018,17/04/2018,9,Female,130,08/05/2017,no,NA,NA,345,0.944558522,femalenonbreeder
KR36F003,Kuruman 36,KRR,10,14/10/2018,13/10/2018,12,Female,122,08/05/2017,no,NA,NA,524,1.434633812,femalenonbreeder
KR36F003,Kuruman 36,KRR,11,16/04/2019,15/04/2019,15,Female,139,08/05/2017,no,NA,NA,708,1.938398357,femalenonbreeder
KR36F003,NA,KRR,NA,09/09/2019,09/09/2019,NA,Female,NA,08/05/2017,no,NA,NA,854,2.338124572,Dead
KR36F004,Kuruman 36,KRR,7,08/05/2017,08/05/2017,14,Female,77,08/05/2017,no,NA,NA,0,0,femalenonbreeder
KR36F004,Kuruman 36,KRR,8,09/10/2017,09/10/2017,14,Female,97,08/05/2017,no,NA,NA,154,0.421629021,femalenonbreeder
KR36F004,Kuruman 36,KRR,9,19/04/2018,17/04/2018,9,Female,116,08/05/2017,no,NA,NA,346,0.947296372,femalenonbreeder
KR36F004,NA,KRR,NA,14/09/2018,14/09/2018,NA,Female,NA,08/05/2017,no,NA,NA,494,1.352498289,Dead
KR36F006,Kuruman 36,KRR,7,09/05/2017,08/05/2017,14,Female,89,09/05/2017,no,NA,NA,0,0,femalenonbreeder
KR36F006,Kuruman 36,KRR,8,09/10/2017,09/10/2017,14,Female,102,09/05/2017,no,NA,NA,153,0.41889117,femalenonbreeder
KR36F006,Kuruman 36,KRR,9,20/04/2018,17/04/2018,9,Female,121,09/05/2017,no,NA,NA,346,0.947296372,femalenonbreeder
KR36F006,NA,KRR,NA,14/09/2018,14/09/2018,NA,Female,NA,09/05/2017,no,NA,NA,493,1.349760438,Dead
KR36F008,Kuruman 36,KRR,7,09/05/2017,08/05/2017,14,Female,97,09/05/2017,no,NA,NA,0,0,femalenonbreeder
KR36F008,Kuruman 36,KRR,8,10/10/2017,09/10/2017,14,Female,114,09/05/2017,no,NA,NA,154,0.421629021,femalenonbreeder
KR36F008,NA,KRR,NA,17/03/2018,17/03/2018,NA,Female,NA,09/05/2017,no,NA,NA,312,0.854209446,Dead
KR36F009,Kuruman 36,KRR,7,09/05/2017,08/05/2017,14,Female,101,09/05/2017,no,NA,NA,0,0,femalenonbreeder
KR36F009,Kuruman 36,KRR,8,09/10/2017,09/10/2017,14,Female,121,09/05/2017,no,NA,NA,153,0.41889117,femalenonbreeder
KR36F009,NA,KRR,NA,17/03/2018,17/03/2018,NA,Female,NA,09/05/2017,no,NA,NA,312,0.854209446,Dead
KR36F010,Kuruman 36,KRR,7,09/05/2017,08/05/2017,14,Female,36,09/05/2017,no,NA,NA,0,0,femalenonbreeder
KR36F010,Kuruman 36,KRR,8,09/10/2017,09/10/2017,14,Female,78,09/05/2017,no,NA,NA,153,0.41889117,femalenonbreeder
KR36F010,Kuruman 36,KRR,9,20/04/2018,17/04/2018,9,Female,90,09/05/2017,no,NA,NA,346,0.947296372,femalenonbreeder
KR36F010,Kuruman 36,KRR,10,14/10/2018,13/10/2018,12,Female,109,09/05/2017,no,NA,NA,523,1.431895962,femalenonbreeder
KR36F010,Kuruman 36,KRR,12,31/10/2019,28/10/2019,4,Female,113,09/05/2017,no,NA,NA,905,2.477754962,femalenonbreeder
KR36F010,Kuruman 36,KRR,13,11/05/2020,11/05/2020,8,Female,115,09/05/2017,no,NA,NA,1098,3.006160164,femalenonbreeder
KR36F010,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,09/05/2017,no,NA,99,1119,3.063655031,femalenonbreeder
KR36F012,Kuruman 36,KRR,7,10/05/2017,08/05/2017,14,Female,149,10/05/2017,no,NA,NA,0,0,femalenonbreeder
KR36F012,Kuruman 36,KRR,8,10/10/2017,09/10/2017,14,Female,154,10/05/2017,no,NA,NA,153,0.41889117,femalenonbreeder
KR36F012,Kuruman 36,KRR,10,14/10/2018,13/10/2018,12,Female,153,10/05/2017,no,NA,NA,522,1.429158111,femalenonbreeder
KR36F012,Kuruman 36,KRR,11,16/04/2019,15/04/2019,15,Female,184,10/05/2017,no,NA,NA,706,1.932922656,femalenonbreeder
KR36F012,NA,KRR,NA,09/09/2019,09/09/2019,NA,Female,NA,10/05/2017,no,NA,NA,852,2.332648871,Dead
KR36F013,Kuruman 36,KRR,8,09/10/2017,09/10/2017,14,Female,50,09/10/2017,no,NA,NA,0,0,femalenonbreeder
KR36F013,NA,KRR,NA,17/03/2018,17/03/2018,NA,Female,NA,09/10/2017,no,NA,NA,159,0.435318275,Dead
KR36F018,Kuruman 36,KRR,10,13/10/2018,13/10/2018,12,Female,73,13/10/2018,no,NA,NA,0,0,femalenonbreeder
KR36F018,Kuruman 36,KRR,11,15/04/2019,15/04/2019,15,Female,110,13/10/2018,no,NA,NA,184,0.503764545,femalenonbreeder
KR36F018,Kuruman 36,KRR,12,31/10/2019,28/10/2019,4,Female,114,13/10/2018,no,NA,NA,383,1.048596851,femalenonbreeder
KR36F018,Kuruman 36,KRR,13,11/05/2020,11/05/2020,8,Female,125,13/10/2018,no,NA,NA,576,1.577002053,femalenonbreeder
KR36F018,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,13/10/2018,no,NA,99,597,1.63449692,femalenonbreeder
KR36F019,Kuruman 36,KRR,10,14/10/2018,13/10/2018,12,Female,68,14/10/2018,no,NA,NA,0,0,femalenonbreeder
KR36F019,Kuruman 36,KRR,11,15/04/2019,15/04/2019,15,Female,98,14/10/2018,no,NA,NA,183,0.501026694,femalenonbreeder
KR36F019,Kuruman 36,KRR,12,31/10/2019,28/10/2019,4,Female,98,14/10/2018,no,NA,NA,382,1.045859001,femalenonbreeder
KR36F019,Kuruman 36,KRR,13,12/05/2020,11/05/2020,8,Female,110,14/10/2018,no,NA,NA,576,1.577002053,femalenonbreeder
KR36F019,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,14/10/2018,no,NA,99,596,1.631759069,femalenonbreeder
KR36F020,Kuruman 36,KRR,10,14/10/2018,13/10/2018,12,Female,113,14/10/2018,no,NA,NA,0,0,femalenonbreeder
KR36F020,Kuruman 36,KRR,11,15/04/2019,15/04/2019,15,Female,143,14/10/2018,no,NA,NA,183,0.501026694,femalenonbreeder
KR36F020,NA,KRR,NA,09/09/2019,09/09/2019,NA,Female,NA,14/10/2018,no,NA,NA,330,0.90349076,Dead
KR36F023,Kuruman 36,KRR,11,16/04/2019,15/04/2019,15,Female,61,16/04/2019,no,NA,NA,0,0,femalenonbreeder
KR36F023,Kuruman 36,KRR,13,11/05/2020,11/05/2020,8,Female,88,16/04/2019,no,NA,NA,391,1.070499658,femalenonbreeder
KR36F023,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,16/04/2019,no,NA,99,412,1.127994524,femalenonbreeder
KR36F024,Kuruman 36,KRR,11,17/04/2019,15/04/2019,15,Female,56,17/04/2019,no,NA,NA,0,0,femalenonbreeder
KR36F024,Kuruman 36,KRR,13,12/05/2020,11/05/2020,8,Female,72,17/04/2019,no,NA,NA,391,1.070499658,femalenonbreeder
KR36F024,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,17/04/2019,no,NA,99,411,1.125256674,femalenonbreeder
KR36F025,Kuruman 36,KRR,11,17/04/2019,15/04/2019,15,Female,26,17/04/2019,no,NA,NA,0,0,femalenonbreeder
KR36F025,Kuruman 36,KRR,13,11/05/2020,11/05/2020,8,Female,86,17/04/2019,no,NA,NA,390,1.067761807,femalenonbreeder
KR36F025,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,17/04/2019,no,NA,99,411,1.125256674,femalenonbreeder
KR36F026,Kuruman 36,KRR,12,31/10/2019,28/10/2019,4,Female,64,31/10/2019,no,NA,NA,0,0,femalenonbreeder
KR36F026,NA,KRR,NA,05/03/2020,05/03/2020,NA,Female,NA,31/10/2019,no,NA,NA,126,0.344969199,Dead
KR38F005,Kuruman 38,KRR,11,17/04/2019,17/04/2019,3,Female,45,17/04/2019,no,NA,NA,0,0,femalenonbreeder
KR38F005,NA,KRR,NA,09/09/2019,09/09/2019,NA,Female,NA,17/04/2019,no,NA,NA,145,0.396988364,Dead
KR3F001,Kuruman 3,KRR,1,30/12/2013,28/12/2013,1,Female,120,30/12/2013,no,NA,NA,0,0,single
KR3F001,NA,KRR,NA,27/07/2014,27/07/2014,NA,Female,NA,30/12/2013,no,NA,NA,209,0.572210815,Dead
KR42F001,Kuruman 42,KRR,10,17/10/2018,15/10/2018,3,Female,46,17/10/2018,no,NA,NA,0,0,femalenonbreeder
KR42F001,Kuruman 42,KRR,11,13/03/2019,12/03/2019,6,Female,70,17/10/2018,no,NA,NA,147,0.402464066,femalenonbreeder
KR42F001,Kuruman 42,KRR,12,06/10/2019,06/10/2019,7,Female,91,17/10/2018,no,NA,NA,354,0.969199179,femalenonbreeder
KR42F001,Kuruman 42,KRR,13,14/03/2020,08/03/2020,7,Female,103,17/10/2018,no,NA,NA,514,1.407255305,femalenonbreeder
KR42F001,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,17/10/2018,no,NA,99,593,1.623545517,femalenonbreeder
KR42F002,Kuruman 42,KRR,11,12/03/2019,12/03/2019,6,Female,53,12/03/2019,no,NA,NA,0,0,femalenonbreeder
KR42F002,Kuruman 42,KRR,12,06/10/2019,06/10/2019,7,Female,88,12/03/2019,no,NA,NA,208,0.569472964,femalenonbreeder
KR42F002,Kuruman 42,KRR,13,09/03/2020,08/03/2020,7,Female,92,12/03/2019,no,NA,NA,363,0.993839836,femalenonbreeder
KR42F002,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,12/03/2019,no,NA,99,447,1.223819302,femalenonbreeder
KR42F005,Kuruman 42,KRR,12,09/10/2019,06/10/2019,7,Female,77,09/10/2019,no,NA,NA,0,0,femalenonbreeder
KR42F005,Kuruman 42,KRR,13,10/03/2020,08/03/2020,7,Female,88,09/10/2019,no,NA,NA,153,0.41889117,femalenonbreeder
KR42F005,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,09/10/2019,no,NA,99,236,0.646132786,femalenonbreeder
KR43F002,Kuruman 43,KRR,10,27/11/2018,22/11/2018,5,Female,NA,27/11/2018,no,NA,NA,0,0,femalenonbreeder
KR43F002,Kuruman 43,KRR,11,20/03/2019,19/03/2019,5,Female,66,27/11/2018,no,NA,NA,113,0.309377139,femalenonbreeder
KR43F002,Kuruman 43,KRR,12,16/09/2019,16/09/2019,7,Female,96,27/11/2018,no,NA,NA,293,0.802190281,femalenonbreeder
KR43F002,Kuruman 43,KRR,13,16/03/2020,16/03/2020,10,Female,110,27/11/2018,no,NA,NA,475,1.300479124,femalenonbreeder
KR43F002,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,27/11/2018,no,NA,99,552,1.511293634,femalenonbreeder
KR43F003,Kuruman 43,KRR,10,26/11/2018,22/11/2018,5,Female,43,26/11/2018,no,NA,NA,0,0,femalenonbreeder
KR43F003,Kuruman 43,KRR,11,19/03/2019,19/03/2019,5,Female,54,26/11/2018,no,NA,NA,113,0.309377139,femalenonbreeder
KR43F003,Kuruman 43,KRR,12,16/09/2019,16/09/2019,7,Female,77,26/11/2018,no,NA,NA,294,0.804928131,femalenonbreeder
KR43F003,Kuruman 43,KRR,13,16/03/2020,16/03/2020,10,Female,92,26/11/2018,no,NA,NA,476,1.303216975,femalenonbreeder
KR43F003,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,26/11/2018,no,NA,99,553,1.514031485,femalenonbreeder
KR43F004,Kuruman 43,KRR,12,16/09/2019,16/09/2019,7,Female,28,16/09/2019,no,NA,NA,0,0,femalenonbreeder
KR43F004,Kuruman 43,KRR,13,16/03/2020,16/03/2020,10,Female,67,16/09/2019,no,NA,NA,182,0.498288843,femalenonbreeder
KR43F004,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,16/09/2019,no,NA,99,259,0.709103354,femalenonbreeder
KR43F006,Kuruman 43,KRR,12,18/09/2019,16/09/2019,7,Female,27,18/09/2019,no,NA,NA,0,0,femalenonbreeder
KR43F006,Kuruman 43,KRR,13,17/03/2020,16/03/2020,10,Female,69,18/09/2019,no,NA,NA,181,0.495550992,femalenonbreeder
KR43F006,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,18/09/2019,no,NA,99,257,0.703627652,femalenonbreeder
KR43F007,Kuruman 43,KRR,13,16/03/2020,16/03/2020,10,Female,39,16/03/2020,no,NA,NA,0,0,femalenonbreeder
KR43F007,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,16/03/2020,no,NA,99,77,0.210814511,femalenonbreeder
KR43F008,Kuruman 43,KRR,13,17/03/2020,16/03/2020,10,Female,75,17/03/2020,no,NA,NA,0,0,femalenonbreeder
KR43F008,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,17/03/2020,no,NA,99,76,0.20807666,femalenonbreeder
KR43F009,Kuruman 43,KRR,13,17/03/2020,16/03/2020,10,Female,38,17/03/2020,no,NA,NA,0,0,femalenonbreeder
KR43F009,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,17/03/2020,no,NA,99,76,0.20807666,femalenonbreeder
