YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,PRECIPTATION_mmday,HUMIDITY_2m,SITE
1991,12,1,31.65,19.11,24.7,1.55,8.61,Dordabis
1991,12,2,26.4,17.58,21.44,4.43,10.38,Dordabis
1991,12,3,28.11,17.12,22.18,7.73,10.07,Dordabis
1991,12,4,27.31,17.09,22.54,5.01,9.89,Dordabis
1991,12,5,29.43,16.84,23.34,4.13,10.62,Dordabis
1991,12,6,23.7,16.63,19.9,10.82,12.02,Dordabis
1991,12,7,28.9,13.98,21.55,3.45,9.4,Dordabis
1991,12,8,30.15,13.59,22.15,0,7.87,Dordabis
1991,12,9,32.69,15.41,24.4,0.09,6.59,Dordabis
1991,12,10,34.73,16.18,25.1,0,4.88,Dordabis
1991,12,11,33.31,13.27,23.47,0,5.25,Dordabis
1991,12,12,33.93,15.01,24.87,0.41,5.92,Dordabis
1991,12,13,33.19,18.38,25.33,0.65,8.73,Dordabis
1991,12,14,31.1,17.33,24.42,0.36,8.48,Dordabis
1991,12,15,32.26,16.09,24.83,0.23,7.57,Dordabis
1991,12,16,33.23,17.55,26.17,0.88,8.42,Dordabis
1991,12,17,31.02,18.76,24.36,8.35,10.38,Dordabis
1991,12,18,30.94,17.66,24.4,7.22,11.23,Dordabis
1991,12,19,26.69,18.31,22.12,6.47,11.78,Dordabis
1991,12,20,28.33,16.88,22.5,1.95,11.29,Dordabis
1991,12,21,30.55,15.62,23.45,4.54,9.58,Dordabis
1991,12,22,30.05,17.05,23.49,1.31,8.85,Dordabis
1991,12,23,30.66,15.24,23.3,0.09,8.24,Dordabis
1991,12,24,31.86,15.81,24.44,0.23,8.42,Dordabis
1991,12,25,30.23,17.27,23.52,1.42,7.75,Dordabis
1991,12,26,29.98,14.97,22.8,3.82,8.48,Dordabis
1991,12,27,30.84,16.76,23.33,2.76,8.24,Dordabis
1991,12,28,31.07,14.8,23.79,1.97,8.79,Dordabis
1991,12,29,29.88,17.39,23.73,3.57,9.89,Dordabis
1991,12,30,28.09,16.51,22.39,8.55,11.47,Dordabis
1991,12,31,30.64,17.88,24.66,3.54,11.05,Dordabis
1992,1,1,32.32,17.99,25.54,1.54,10.19,Dordabis
1992,1,2,32.69,18.67,26.07,3.05,10.07,Dordabis
1992,1,3,30.33,19.83,25.19,2.1,10.44,Dordabis
1992,1,4,29.83,17.91,23.86,1.26,10.13,Dordabis
1992,1,5,31.76,16.56,24.58,0.35,9.4,Dordabis
1992,1,6,33.29,17.23,25.58,0,7.81,Dordabis
1992,1,7,34.44,17.37,26.25,0.01,6.71,Dordabis
1992,1,8,35.57,18.74,27.27,0.42,8.73,Dordabis
1992,1,9,32.38,20.84,26.12,7.58,11.23,Dordabis
1992,1,10,33.98,19.04,26.44,0.01,10.56,Dordabis
1992,1,11,36.01,20.09,28.29,1.33,9.16,Dordabis
1992,1,12,35.4,19.23,27.04,0.97,9.16,Dordabis
1992,1,13,34.28,17.47,25.54,19.43,9.16,Dordabis
1992,1,14,33.73,18.03,25.62,5.29,8.24,Dordabis
1992,1,15,33.85,17.22,25.87,0.13,7.14,Dordabis
1992,1,16,35.22,18.24,26.65,2.16,7.26,Dordabis
1992,1,17,34.34,18.2,26.27,4,11.6,Dordabis
1992,1,18,34.87,19.44,26.4,0.97,8.36,Dordabis
1992,1,19,34.44,14.54,25.49,0,5.31,Dordabis
1992,1,20,33.48,17.02,25.12,0.12,6.23,Dordabis
1992,1,21,32.4,14.37,22.87,1.44,8.42,Dordabis
1992,1,22,32.51,19.1,25.37,0.3,8.18,Dordabis
1992,1,23,33.88,16.33,25.99,0.06,8.12,Dordabis
1992,1,24,34.11,18.97,26.44,0,6.71,Dordabis
1992,1,25,34.43,20.31,27.31,0.01,9.16,Dordabis
1992,1,26,34.98,21.69,27.97,0.01,8.67,Dordabis
1992,1,27,35.52,20.21,27.94,0.02,8.54,Dordabis
1992,1,28,35.67,20.45,28.04,0.01,8.61,Dordabis
1992,1,29,35.05,20.28,28.4,0.05,8.91,Dordabis
1992,1,30,35.73,20.08,28.02,0.02,7.93,Dordabis
1992,1,31,35.66,16.84,26.46,0.02,6.65,Dordabis
1992,2,1,35.41,16.5,25.54,0,4.94,Dordabis
1992,2,2,34.65,14.85,24.74,0,5.13,Dordabis
1992,2,3,32.58,18.37,25.19,1.58,9.09,Dordabis
1992,2,4,35.16,19.51,27.38,0.43,9.7,Dordabis
1992,2,5,34.78,20.54,27.17,0.41,8.73,Dordabis
1992,2,6,34.27,20.1,26.81,7.01,9.83,Dordabis
1992,2,7,27.33,18.88,23.09,19.71,13.18,Dordabis
1992,2,8,32.15,18.56,25.69,0.84,10.62,Dordabis
1992,2,9,34,17.81,25.6,0.11,8.97,Dordabis
1992,2,10,33.62,18.18,25.87,2.04,9.83,Dordabis
1992,2,11,31.63,18.5,25.26,7.23,11.41,Dordabis
1992,2,12,33.92,19.36,26.68,0.61,10.5,Dordabis
1992,2,13,35.26,20.12,27.2,1.1,10.01,Dordabis
1992,2,14,34.08,18.34,25.75,8.66,9.22,Dordabis
1992,2,15,34.23,18.09,25.69,1.52,9.64,Dordabis
1992,2,16,33.02,15.14,24.17,0.8,7.57,Dordabis
1992,2,17,34.64,17.87,25.89,4.04,9.34,Dordabis
1992,2,18,29.11,18.92,23.83,5.83,11.41,Dordabis
1992,2,19,33.86,17.73,25.81,0.39,9.22,Dordabis
1992,2,20,35.09,20.49,27.91,1.76,9.52,Dordabis
1992,2,21,34.21,19.41,26.92,0.3,10.01,Dordabis
1992,2,22,35.67,20.33,27.71,0.72,9.09,Dordabis
1992,2,23,35.94,17.48,26.05,0.01,5.62,Dordabis
1992,2,24,35.69,12.19,23.23,0,4.33,Dordabis
1992,2,25,34.98,12.83,22.99,0,3.66,Dordabis
1992,2,26,35.56,11.94,22.98,0,4.88,Dordabis
1992,2,27,34.54,12.44,22.38,0,5.43,Dordabis
1992,2,28,35.33,12.48,22.86,0,4.21,Dordabis
1992,2,29,35.77,14.28,24.26,0,4.82,Dordabis
1992,3,1,34.03,15.1,24.33,0,6.96,Dordabis
1992,3,2,33.31,12.72,22.55,0,5.19,Dordabis
1992,3,3,32.74,11.98,22.35,0,4.88,Dordabis
1992,3,4,34.36,13.91,24.6,0.1,6.1,Dordabis
1992,3,5,34.77,15.47,24.83,0.01,5.37,Dordabis
1992,3,6,34.52,16.38,24.48,0,4.33,Dordabis
1992,3,7,34.76,14.33,23.78,0,3.05,Dordabis
1992,3,8,35.38,12.69,23.76,0,3.05,Dordabis
1992,3,9,35.9,13.38,24.48,0,3.78,Dordabis
1992,3,10,35.98,16.2,26.13,0,5.55,Dordabis
1992,3,11,35.16,17.69,26.3,0,6.1,Dordabis
1992,3,12,28.58,18.98,23.91,0.15,8.85,Dordabis
1992,3,13,30.05,17.6,22.76,10.52,12.15,Dordabis
1992,3,14,29.31,17.2,22.68,2.9,12.08,Dordabis
1992,3,15,32.14,16.89,24.59,0.66,10.86,Dordabis
1992,3,16,33.3,19.86,26.81,1.06,10.25,Dordabis
1992,3,17,31.26,20.73,26.01,3.84,11.29,Dordabis
1992,3,18,31.08,18.9,25.51,0.4,10.44,Dordabis
1992,3,19,32.73,18.77,25.72,1.26,9.16,Dordabis
1992,3,20,31.76,17.47,25.12,1.67,10.5,Dordabis
1992,3,21,32.76,19.81,25.91,2.68,10.38,Dordabis
1992,3,22,31.88,19.73,25.46,0.69,10.8,Dordabis
1992,3,23,29.57,18.42,22.83,1.97,11.78,Dordabis
1992,3,24,28.06,17.49,22.59,3.08,11.23,Dordabis
1992,3,25,29.27,16.69,23.34,2.13,10.8,Dordabis
1992,3,26,30.04,17.32,23.98,0.55,10.25,Dordabis
1992,3,27,28.38,16.67,21.98,4.22,10.68,Dordabis
1992,3,28,29.69,15.66,22.31,3.18,9.64,Dordabis
1992,3,29,28.3,12.01,19.63,0.03,6.84,Dordabis
1992,3,30,27.55,8.55,17,0,4.21,Dordabis
1992,3,31,30.05,8.03,18.43,0,3.6,Dordabis
1992,4,1,31.4,11.23,20.35,0,3.97,Dordabis
1992,4,2,30.33,12.41,21.5,0.26,6.53,Dordabis
1992,4,3,30.51,14.55,22.11,0.14,7.81,Dordabis
1992,4,4,28.47,15.55,22.15,1.09,10.68,Dordabis
1992,4,5,27.15,16.62,21.84,1.46,9.95,Dordabis
1992,4,6,30.08,16.89,22.58,1.33,8.85,Dordabis
1992,4,7,30.4,15.1,22.26,0.28,7.87,Dordabis
1992,4,8,30.46,15.94,22.73,0,6.96,Dordabis
1992,4,9,29.99,16.04,22.48,0.06,6.84,Dordabis
1992,4,10,29.81,16.57,22.44,0.02,6.77,Dordabis
1992,4,11,30.55,13.17,21.08,0,6.16,Dordabis
1992,4,12,30.93,13.59,21.3,0.11,5.62,Dordabis
1992,4,13,30.37,12.1,21.78,0.62,5.37,Dordabis
1992,4,14,29.97,18.01,23.14,0.17,8.06,Dordabis
1992,4,15,30.65,15.23,22.01,0.2,7.45,Dordabis
1992,4,16,29.86,13.33,21.17,1.75,7.2,Dordabis
1992,4,17,30.3,13.72,21.77,0.51,6.96,Dordabis
1992,4,18,30.44,16.06,22.87,3.02,7.75,Dordabis
1992,4,19,30.55,16.48,23.05,0.67,7.93,Dordabis
1992,4,20,31.05,15.01,23.21,0.04,6.53,Dordabis
1992,4,21,31.17,14.64,22.35,0.05,5.62,Dordabis
1992,4,22,30.05,14.54,21.81,0,5.86,Dordabis
1992,4,23,28.83,15.66,21.75,0.26,6.41,Dordabis
1992,4,24,29.35,14.31,21.4,0.01,5.74,Dordabis
1992,4,25,30.04,14.99,21.71,0,5.68,Dordabis
1992,4,26,29.48,13.58,20.48,0,6.04,Dordabis
1992,4,27,27.36,9.3,16.93,0,3.78,Dordabis
1992,4,28,27.63,4.55,15.29,0,3.91,Dordabis
1992,4,29,28.83,9.19,18.27,0,4.7,Dordabis
1992,4,30,28.99,9.76,18.77,0,4.15,Dordabis
1992,5,1,28.77,10.89,19,0,3.97,Dordabis
1992,5,2,27.24,8.98,17.22,0,2.32,Dordabis
1992,5,3,25.12,4.58,13.37,0,3.42,Dordabis
1992,5,4,27.85,4.73,15.58,0,2.93,Dordabis
1992,5,5,28.63,8.73,18.67,0,3.17,Dordabis
1992,5,6,29.24,10.58,19.35,0,3.23,Dordabis
1992,5,7,29.47,11.4,19.52,0,2.93,Dordabis
1992,5,8,29.23,10.24,18.84,0,2.32,Dordabis
1992,5,9,29.16,9.51,18.63,0,2.87,Dordabis
1992,5,10,27.34,11.26,17.77,0,2.87,Dordabis
1992,5,11,26.12,8.3,16.53,0,3.3,Dordabis
1992,5,12,26.55,9.55,17.23,0,4.15,Dordabis
1992,5,13,26.51,9.61,17.08,0,3.48,Dordabis
1992,5,14,27.57,9.94,17.78,0,3.54,Dordabis
1992,5,15,27.66,9.82,18.36,0,3.91,Dordabis
1992,5,16,26.75,9.42,17.47,0,3.42,Dordabis
1992,5,17,26.41,9.53,16.82,0,2.32,Dordabis
1992,5,18,26.17,8.3,16.16,0,2.26,Dordabis
1992,5,19,26.04,8.99,16.49,0,3.05,Dordabis
1992,5,20,26.77,8.98,16.84,0,3.23,Dordabis
1992,5,21,26.19,8.76,16.44,0,2.75,Dordabis
1992,5,22,26.73,8.6,16.54,0,2.32,Dordabis
1992,5,23,26.62,8.87,16.6,0,2.08,Dordabis
1992,5,24,26.02,9.69,15.97,0,2.44,Dordabis
1992,5,25,21.06,4.07,11.8,0,3.23,Dordabis
1992,5,26,23.06,3.36,12.44,0,1.95,Dordabis
1992,5,27,23.95,5.8,13.69,0,2.38,Dordabis
1992,5,28,24.83,5.81,15.14,0,2.5,Dordabis
1992,5,29,25.11,8.87,16.58,0,2.56,Dordabis
1992,5,30,24.52,9.89,15.97,0,3.05,Dordabis
1992,5,31,23.65,7.68,13.98,0,2.62,Dordabis
1992,6,1,24.76,7.22,13.93,0,1.53,Dordabis
1992,6,2,26.84,7.1,16.12,0,1.65,Dordabis
1992,6,3,27.62,8.12,17.32,0,2.32,Dordabis
1992,6,4,27.55,9.55,17.69,0,3.85,Dordabis
1992,6,5,22.19,5.93,13.23,0,3.23,Dordabis
1992,6,6,23.28,4.41,12.88,0,2.75,Dordabis
1992,6,7,21.65,5.21,12.71,0,3.36,Dordabis
1992,6,8,21.66,5.46,12.4,0,3.42,Dordabis
1992,6,9,22.24,5.06,12.37,0,2.93,Dordabis
1992,6,10,23.34,7.58,14.32,0,3.23,Dordabis
1992,6,11,21.98,4.87,12.34,0,3.78,Dordabis
1992,6,12,19.62,0.98,8.58,0,3.23,Dordabis
1992,6,13,18.22,0.57,8.26,0,2.2,Dordabis
1992,6,14,20.38,2.12,10.15,0,3.23,Dordabis
1992,6,15,21.15,3.66,11.35,0,3.36,Dordabis
1992,6,16,22.17,4.65,12.32,0,3.23,Dordabis
1992,6,17,23.04,6.55,13.49,0,2.93,Dordabis
1992,6,18,23.23,7.23,13.77,0,2.75,Dordabis
1992,6,19,23.96,7.4,14.39,0,2.69,Dordabis
1992,6,20,24.29,8.08,14.44,0,3.11,Dordabis
1992,6,21,24.14,6.58,13.87,0,3.6,Dordabis
1992,6,22,19.9,1.85,9.36,0,2.75,Dordabis
1992,6,23,20.38,1.17,9.4,0,2.69,Dordabis
1992,6,24,23.76,3.68,11.79,0,1.22,Dordabis
1992,6,25,17.91,2.01,8.05,0,2.81,Dordabis
1992,6,26,21.48,-0.43,8.77,0,2.32,Dordabis
1992,6,27,22.2,3.73,11.79,0,1.4,Dordabis
1992,6,28,23.25,4.83,12.98,0,2.2,Dordabis
1992,6,29,23.04,6.9,13.7,0,2.75,Dordabis
1992,6,30,24.41,7.37,15.51,0,3.11,Dordabis
1992,7,1,23.49,8.94,15.24,0,2.87,Dordabis
1992,7,2,23.43,9.38,14.87,0,2.62,Dordabis
1992,7,3,22.08,6.22,13.08,0,2.75,Dordabis
1992,7,4,20.64,6.76,12.38,0,3.05,Dordabis
1992,7,5,21.33,5.02,11.92,0,2.75,Dordabis
1992,7,6,22.92,5.39,12.73,0,2.44,Dordabis
1992,7,7,17.9,2.08,8.62,0,2.99,Dordabis
1992,7,8,22.01,1.19,10.05,0,1.46,Dordabis
1992,7,9,24.14,2.86,11.77,0,1.1,Dordabis
1992,7,10,24.54,4.03,13.49,0,0.92,Dordabis
1992,7,11,23.53,4.31,12.67,0,1.16,Dordabis
1992,7,12,24.58,5.87,13.84,0,1.95,Dordabis
1992,7,13,24.89,7.69,14.69,0,2.14,Dordabis
1992,7,14,25.01,7.91,14.9,0,3.05,Dordabis
1992,7,15,23.56,8.25,14.2,0,2.93,Dordabis
1992,7,16,23.57,5.48,13.34,0,3.11,Dordabis
1992,7,17,23.23,6.6,13.72,0,3.42,Dordabis
1992,7,18,23.29,7.17,13.98,0,3.42,Dordabis
1992,7,19,23,7,13.84,0,2.81,Dordabis
1992,7,20,23.55,7.04,14.18,0,2.75,Dordabis
1992,7,21,23.62,7.9,14.24,0,3.23,Dordabis
1992,7,22,14.55,3.48,8.63,0,4.52,Dordabis
1992,7,23,14.03,1.79,6.35,0,4.21,Dordabis
1992,7,24,14.76,-1.3,6.12,0,2.93,Dordabis
1992,7,25,18.92,-0.47,8.38,0,3.11,Dordabis
1992,7,26,22.86,2.39,11.83,0,3.72,Dordabis
1992,7,27,23.87,7.23,14.48,0,4.46,Dordabis
1992,7,28,26.23,6.79,15.34,0,2.99,Dordabis
1992,7,29,24.58,6.79,13.96,0,2.44,Dordabis
1992,7,30,24.87,5.98,14.22,0,2.2,Dordabis
1992,7,31,24.83,7.75,14.9,0,2.87,Dordabis
1992,8,1,24.08,8.11,14.97,0,3.91,Dordabis
1992,8,2,23.23,5.67,13.4,0,2.93,Dordabis
1992,8,3,17.76,-0.53,7.66,0,1.89,Dordabis
1992,8,4,19.58,0.25,8.88,0,2.5,Dordabis
1992,8,5,24.37,3.46,12.4,0,1.59,Dordabis
1992,8,6,25.52,5.87,14.65,0,1.65,Dordabis
1992,8,7,24.7,5.33,14.05,0,2.2,Dordabis
1992,8,8,16.11,0.68,6.62,0,2.81,Dordabis
1992,8,9,17.11,-1.87,6.38,0,1.28,Dordabis
1992,8,10,23.8,2.08,11.88,0,1.04,Dordabis
1992,8,11,24.23,5.58,13.91,0,0.92,Dordabis
1992,8,12,25.08,4.57,14.87,0,1.95,Dordabis
1992,8,13,25.21,8.66,16.01,0,3.23,Dordabis
1992,8,14,25.37,8.23,16.32,0,2.81,Dordabis
1992,8,15,25.26,7.94,15.71,0,2.14,Dordabis
1992,8,16,26.64,8.54,16.02,0,2.38,Dordabis
1992,8,17,24.6,5.23,13.59,0,2.08,Dordabis
1992,8,18,24.57,4.05,13.38,0,1.65,Dordabis
1992,8,19,25.09,4.92,14.4,0,1.53,Dordabis
1992,8,20,25.4,8.12,15.91,0,3.05,Dordabis
1992,8,21,26.49,9.87,16.86,0,2.87,Dordabis
1992,8,22,26.41,8.79,16.12,0,2.75,Dordabis
1992,8,23,26.72,5.95,14.66,0,2.2,Dordabis
1992,8,24,21.73,2.44,11.16,0,2.44,Dordabis
1992,8,25,23.09,1.69,11.44,0,1.89,Dordabis
1992,8,26,25.94,5.45,14.83,1.7,2.69,Dordabis
1992,8,27,26.84,7.03,16,0.04,3.23,Dordabis
1992,8,28,28.58,9.44,18.26,0,2.93,Dordabis
1992,8,29,29.25,9.19,19.14,0,4.09,Dordabis
1992,8,30,29.35,12.54,19.73,0,4.64,Dordabis
1992,8,31,29.48,11.99,19.59,0,3.6,Dordabis
1992,9,1,28.99,11.56,18.9,0,1.89,Dordabis
1992,9,2,28.84,11.81,19.39,0,3.11,Dordabis
1992,9,3,29.25,11.65,18.9,0,2.81,Dordabis
1992,9,4,29.48,9.86,18.46,0,2.08,Dordabis
1992,9,5,29.05,7.98,16.78,0,1.46,Dordabis
1992,9,6,29.09,9.5,17.63,0,1.46,Dordabis
1992,9,7,30.94,10.87,19.87,0,1.59,Dordabis
1992,9,8,31.42,14.46,21.89,0,2.26,Dordabis
1992,9,9,31.01,15.25,22.57,0,3.11,Dordabis
1992,9,10,30.69,15.12,22.22,0,2.62,Dordabis
1992,9,11,32.03,13.78,22.56,0,2.56,Dordabis
1992,9,12,32.05,13.5,22.89,0,2.87,Dordabis
1992,9,13,32.33,12.86,22.69,0,3.3,Dordabis
1992,9,14,32.27,15.11,23.31,0,2.87,Dordabis
1992,9,15,31.15,15.33,22.66,0,3.3,Dordabis
1992,9,16,31.29,14.12,22.28,0,2.87,Dordabis
1992,9,17,32.54,13.98,22.94,0,3.11,Dordabis
1992,9,18,32.64,15.5,23.47,0,2.87,Dordabis
1992,9,19,32.33,14.64,23.09,0,3.11,Dordabis
1992,9,20,31.86,12.69,21.7,0,4.21,Dordabis
1992,9,21,29.51,10.87,18.86,0,2.93,Dordabis
1992,9,22,25.4,5.09,13.7,0,3.54,Dordabis
1992,9,23,30.86,6.48,18.22,0,3.11,Dordabis
1992,9,24,31.2,11.87,21.09,0.01,2.69,Dordabis
1992,9,25,30.31,11.52,20.87,0.07,3.11,Dordabis
1992,9,26,28.63,13.48,20.56,0.06,5.92,Dordabis
1992,9,27,29.2,10.63,19.97,0,2.26,Dordabis
1992,9,28,29.5,11.79,21.24,1.09,5,Dordabis
1992,9,29,28.29,15.68,21.81,1.94,7.02,Dordabis
1992,9,30,29.44,12.12,21.06,0,5.62,Dordabis
1992,10,1,30.33,11.98,21.37,0,4.7,Dordabis
1992,10,2,32,14.63,23.02,0,3.97,Dordabis
1992,10,3,33.13,15.84,24.48,0.02,5.19,Dordabis
1992,10,4,32.81,15.66,24.11,0,4.58,Dordabis
1992,10,5,33.12,13.39,23.78,0,3.91,Dordabis
1992,10,6,30.3,18.65,24.04,0.17,6.04,Dordabis
1992,10,7,31.29,15.39,23.56,0,6.35,Dordabis
1992,10,8,32.74,15.4,24.4,0.3,6.04,Dordabis
1992,10,9,33.13,15.84,24.74,0.66,4.94,Dordabis
1992,10,10,32.33,17.06,23.59,1.69,4.94,Dordabis
1992,10,11,28,10.28,19.43,1.59,3.91,Dordabis
1992,10,12,26.56,5.48,15.87,0,2.38,Dordabis
1992,10,13,31.47,8.45,20.01,0,2.32,Dordabis
1992,10,14,33.69,11.05,22.69,0,2.38,Dordabis
1992,10,15,34.33,11.86,22.01,0,2.81,Dordabis
1992,10,16,30.73,8.73,18.29,0,2.56,Dordabis
1992,10,17,32.14,11.3,20.3,0,1.89,Dordabis
1992,10,18,32.5,9.75,20.55,0,2.44,Dordabis
1992,10,19,30.89,10.95,20.07,0,2.01,Dordabis
1992,10,20,31.31,8.69,19.24,0,1.71,Dordabis
1992,10,21,33.84,9.01,20.98,0,2.56,Dordabis
1992,10,22,35.48,16.01,24.93,0,3.17,Dordabis
1992,10,23,32.29,12.16,21.94,0,2.38,Dordabis
1992,10,24,28.84,6.19,16.76,0,2.14,Dordabis
1992,10,25,30.95,5.23,17.26,0,1.4,Dordabis
1992,10,26,33.42,9.66,21.76,0,2.38,Dordabis
1992,10,27,34.23,15.33,24.19,0,3.42,Dordabis
1992,10,28,33.48,15.26,23.47,0.01,3.36,Dordabis
1992,10,29,31.44,9.59,19.82,0,2.2,Dordabis
1992,10,30,31.56,8.51,19.35,0,2.08,Dordabis
1992,10,31,28.37,6.09,16.61,0,2.87,Dordabis
1992,11,1,30.51,6.48,17.55,0,2.75,Dordabis
1992,11,2,32.31,10.85,20.77,0,2.38,Dordabis
1992,11,3,32.05,12.41,22.77,0.04,4.03,Dordabis
1992,11,4,26.63,17.22,21.53,0.8,8.97,Dordabis
1992,11,5,27.62,15.87,21.65,0.41,8.61,Dordabis
1992,11,6,31.88,15.4,24.26,0.07,7.87,Dordabis
1992,11,7,30.76,18.46,25.03,0.23,8.24,Dordabis
1992,11,8,34.46,16.12,24.4,0,4.27,Dordabis
1992,11,9,33.84,12.45,22.69,0,2.14,Dordabis
1992,11,10,35.33,14.25,24.69,0,2.99,Dordabis
1992,11,11,33.97,16.85,25.01,0.04,6.96,Dordabis
1992,11,12,33.7,15.9,25.27,0.1,4.58,Dordabis
1992,11,13,35.41,17.23,26.38,0.02,4.64,Dordabis
1992,11,14,35.18,15.93,24.94,0,2.44,Dordabis
1992,11,15,35,12.75,23.09,0,2.44,Dordabis
1992,11,16,31.05,11.28,21.04,0,2.62,Dordabis
1992,11,17,32.76,11.51,22.59,0,2.26,Dordabis
1992,11,18,35.35,14.34,24.78,0,2.44,Dordabis
1992,11,19,32.44,13.4,22.72,0,2.81,Dordabis
1992,11,20,35.29,14.73,24.67,0,3.17,Dordabis
1992,11,21,34.84,13.15,23.78,0,2.93,Dordabis
1992,11,22,35.14,15.69,25.57,0.8,5,Dordabis
1992,11,23,33.21,17.04,25.73,0.41,7.45,Dordabis
1992,11,24,35.13,16.53,24.62,0,3.36,Dordabis
1992,11,25,31.44,12.25,21.92,0,2.44,Dordabis
1992,11,26,33.44,12.64,23.08,0,1.59,Dordabis
1992,11,27,33.94,14.12,24.41,0,2.2,Dordabis
1992,11,28,34.03,16.83,25.51,0,3.72,Dordabis
1992,11,29,33.38,17.15,25.4,0,3.78,Dordabis
1992,11,30,33.06,16.26,24.88,0,2.81,Dordabis
1992,12,1,34.8,15.74,25.9,0,2.75,Dordabis
1992,12,2,36.29,18.16,27.69,0,3.23,Dordabis
1992,12,3,35.12,17.9,26.91,0,3.3,Dordabis
1992,12,4,34.48,17.87,25.9,0,3.05,Dordabis
1992,12,5,35.12,14.96,25.3,0,2.69,Dordabis
1992,12,6,35.94,15.06,25.79,0,2.87,Dordabis
1992,12,7,34.75,18.28,25.17,1,6.65,Dordabis
1992,12,8,34.48,19.41,27.01,1.44,5.68,Dordabis
1992,12,9,33.6,17.25,25.63,0.03,8.3,Dordabis
1992,12,10,27.55,15.51,20.95,1.69,9.89,Dordabis
1992,12,11,31.28,15.66,23.54,0.57,8.3,Dordabis
1992,12,12,33.71,16.93,25.28,0.01,4.39,Dordabis
1992,12,13,35.44,14.79,24.88,0,3.17,Dordabis
1992,12,14,34.73,12.37,23.45,0,2.93,Dordabis
1992,12,15,36.33,12.51,24.47,0,3.6,Dordabis
1992,12,16,35.4,14.17,25.03,0,3.72,Dordabis
1992,12,17,37.61,16.55,27.17,0,4.64,Dordabis
1992,12,18,36.65,17.05,26.79,0,4.33,Dordabis
1992,12,19,36.24,16.8,26.87,1.08,5.8,Dordabis
1992,12,20,35.44,18.55,26.58,5.33,6.41,Dordabis
1992,12,21,34.55,18.12,26.82,0.12,7.57,Dordabis
1992,12,22,34.14,20.43,26.99,16.59,10.38,Dordabis
1992,12,23,31.99,19.73,25.89,1.8,10.31,Dordabis
1992,12,24,33.29,16.76,24.76,0.18,5.8,Dordabis
1992,12,25,34.51,14.74,24.94,0,4.39,Dordabis
1992,12,26,34.79,15.56,26.01,0,5.31,Dordabis
1992,12,27,34.97,19.98,27.52,0,7.08,Dordabis
1992,12,28,34.54,18.9,26.84,0.79,6.77,Dordabis
1992,12,29,34.87,18.09,25.8,0.01,4.52,Dordabis
1992,12,30,34.69,13.69,23.8,0,4.46,Dordabis
1992,12,31,35.54,16.53,25.58,0,4.58,Dordabis
1993,1,1,35.22,14.51,25.31,0,3.97,Dordabis
1993,1,2,36.42,16.76,27.46,0.03,5.92,Dordabis
1993,1,3,35.6,21.63,28,0.14,7.02,Dordabis
1993,1,4,35.03,19.08,26.95,0,7.02,Dordabis
1993,1,5,35.54,18.87,27.75,0.11,7.51,Dordabis
1993,1,6,35.58,21.04,28.42,0,7.32,Dordabis
1993,1,7,35.41,20.85,27.97,0,6.04,Dordabis
1993,1,8,35.01,19.8,27.58,0.03,7.75,Dordabis
1993,1,9,35.86,19.57,27.22,1.81,9.03,Dordabis
1993,1,10,33.27,16.91,25.19,0.19,6.71,Dordabis
1993,1,11,32.26,14.04,22.62,0,3.72,Dordabis
1993,1,12,32.92,13.07,23.26,0,3.11,Dordabis
1993,1,13,33.84,14.23,24.44,0,3.05,Dordabis
1993,1,14,36.01,15.94,26.71,0,4.27,Dordabis
1993,1,15,35.58,18.85,27.87,0.45,5.62,Dordabis
1993,1,16,35.55,19.7,27.57,0,5.25,Dordabis
1993,1,17,37.01,18.33,28.51,0,5.49,Dordabis
1993,1,18,34.91,22.51,28.29,0,6.84,Dordabis
1993,1,19,35.26,16.87,25.98,0,3.6,Dordabis
1993,1,20,34.71,15.7,25.4,0,3.85,Dordabis
1993,1,21,35.76,16.33,26.53,0,4.39,Dordabis
1993,1,22,37.15,17.63,27.76,0.15,5.62,Dordabis
1993,1,23,35.94,18.61,27.01,0.4,5.74,Dordabis
1993,1,24,35.37,17.48,26.45,0.09,7.08,Dordabis
1993,1,25,33.8,19.22,27.12,0.13,9.52,Dordabis
1993,1,26,32.24,20.31,25.97,1.3,9.89,Dordabis
1993,1,27,30.02,19.82,24.02,4.24,11.11,Dordabis
1993,1,28,30.05,17.58,23.26,8.36,12.15,Dordabis
1993,1,29,28.65,17.2,22.76,4.68,12.21,Dordabis
1993,1,30,28.87,18.03,22.69,8.55,12.45,Dordabis
1993,1,31,31.29,15.12,22.91,0.2,7.45,Dordabis
1993,2,1,32.63,13.46,23.08,0,4.82,Dordabis
1993,2,2,33.65,14.97,24.47,0.01,4.82,Dordabis
1993,2,3,32.58,14.42,23.4,0.06,5.37,Dordabis
1993,2,4,34.44,15.19,25.77,0.06,8.48,Dordabis
1993,2,5,32.91,19.49,25.64,1.16,11.23,Dordabis
1993,2,6,32.29,18.48,25.44,4.02,11.54,Dordabis
1993,2,7,30.69,18.56,24.81,5.07,10.8,Dordabis
1993,2,8,31.93,18.84,25.01,0,10.38,Dordabis
1993,2,9,29.04,18.07,22.74,1.42,12.88,Dordabis
1993,2,10,28.86,18.23,22.44,2.52,12.33,Dordabis
